method,tick,sample_id,label,class_sample_index,same_mean,different_mean,same_minus_different
delta_con,1,class091-coucal-sample04-src03448,91,4,0.13501997201381344,0.12216251667656075,0.012857455337252688
delta_con,1,class171-Italian_greyhound-sample00-src00001,171,0,0.12515700039065103,0.12125897035158224,0.0038980300390687866
delta_con,1,class171-Italian_greyhound-sample01-src02164,171,1,0.14902391304934812,0.1508306380863795,-0.001806725037031387
delta_con,1,class171-Italian_greyhound-sample02-src02599,171,2,0.1512288974149228,0.15583446439453988,-0.004605566979617087
delta_con,1,class171-Italian_greyhound-sample03-src02775,171,3,0.13153631382069383,0.13200883638313768,-0.0004725225624438445
delta_con,1,class171-Italian_greyhound-sample04-src03793,171,4,0.14507465819771329,0.1570250116552094,-0.011950353457496121
delta_con,1,class505-coffeepot-sample00-src00013,505,0,0.16768075858633502,0.14914301185501744,0.018537746731317584
delta_con,1,class505-coffeepot-sample01-src01487,505,1,0.1626800520267566,0.1480775097711504,0.014602542255606199
delta_con,1,class505-coffeepot-sample02-src02782,505,2,0.16321325736972014,0.14698502451040601,0.01622823285931413
delta_con,1,class505-coffeepot-sample03-src05563,505,3,0.15935181202465812,0.15156557815684904,0.007786233867809078
delta_con,1,class505-coffeepot-sample04-src05824,505,4,0.17115896121513474,0.1549172167857241,0.01624174442941065
delta_con,1,class817-sports_car-sample00-src00019,817,0,0.16798250683604293,0.14397861431638842,0.024003892519654513
delta_con,1,class817-sports_car-sample01-src00787,817,1,0.1678172068467934,0.15733174730517335,0.010485459541620057
delta_con,1,class817-sports_car-sample02-src02853,817,2,0.16425849543176368,0.14783859344210667,0.01641990198965701
delta_con,1,class817-sports_car-sample03-src04513,817,3,0.17366049485303514,0.15377875072292607,0.01988174413010907
delta_con,1,class817-sports_car-sample04-src04549,817,4,0.17488113733632193,0.16434676661918995,0.01053437071713198
delta_con,1,class980-volcano-sample00-src00002,980,0,0.17380905927013415,0.15354652237762179,0.020262536892512367
delta_con,1,class980-volcano-sample01-src00863,980,1,0.17341487632068375,0.16421315570937972,0.009201720611304032
delta_con,1,class980-volcano-sample02-src01265,980,2,0.18019432667794005,0.1620216812309879,0.018172645446952157
delta_con,1,class980-volcano-sample03-src01422,980,3,0.18601633159904662,0.16758243391218397,0.018433897686862655
delta_con,1,class980-volcano-sample04-src01813,980,4,0.125114528131007,0.12778475839544437,-0.0026702302644373566
delta_con_attr,1,class091-coucal-sample00-src00000,91,0,0.8886282230151644,0.9198780457107235,-0.031249822695559093
delta_con_attr,1,class091-coucal-sample01-src00316,91,1,0.8826170180337252,0.9250025064543852,-0.042385488420660034
delta_con_attr,1,class091-coucal-sample02-src01583,91,2,0.8845970238517578,0.9170060716540552,-0.032409047802297475
delta_con_attr,1,class091-coucal-sample03-src01629,91,3,0.8546820603009728,0.8270378528378816,0.027644207463091264
delta_con_attr,1,class091-coucal-sample04-src03448,91,4,0.854983450922981,0.8277570582214618,0.027226392701519164
delta_con_attr,1,class171-Italian_greyhound-sample00-src00001,171,0,0.8410440602812166,0.8309746329581591,0.01006942732305749
delta_con_attr,1,class171-Italian_greyhound-sample01-src02164,171,1,0.8708704621458212,0.9080190452171951,-0.03714858307137392
delta_con_attr,1,class171-Italian_greyhound-sample02-src02599,171,2,0.8859511635294577,0.9150858126618979,-0.029134649132440238
delta_con_attr,1,class171-Italian_greyhound-sample03-src02775,171,3,0.8501473506035653,0.843930813291798,0.006216537311767301
delta_con_attr,1,class171-Italian_greyhound-sample04-src03793,171,4,0.8794200425670844,0.9162156273945831,-0.03679558482749867
delta_con_attr,1,class505-coffeepot-sample00-src00013,505,0,0.9396632819223283,0.9071484065251635,0.0325148753971648
delta_con_attr,1,class505-coffeepot-sample01-src01487,505,1,0.9370406702599907,0.9030453345952936,0.033995335664697146
